s,carat,cut,color,clarity,depth,table,price,x,y,z
41825,0.51,Very Good,H,VS2,59.8,57,1251,5.22,5.25,3.13
41826,0.48,Very Good,F,VS2,61.1,58,1251,5.05,5.11,3.11
41827,0.31,Ideal,D,IF,61.1,56,1251,4.39,4.42,2.69
41828,0.42,Ideal,G,IF,62,57,1251,4.8,4.82,2.98
41829,0.46,Ideal,E,VS2,62.1,57,1251,4.93,4.89,3.05
41830,0.46,Ideal,H,VS2,61.5,55,1252,4.98,5.01,3.07
41831,0.4,Ideal,E,VS1,61.3,56,1252,4.76,4.8,2.93
41832,0.32,Good,D,IF,57.8,56,1252,4.55,4.65,2.66
41833,0.62,Premium,G,SI1,59.3,58,1253,5.6,5.56,3.31
41834,0.56,Ideal,H,SI1,60.3,58,1253,5.35,5.4,3.24
41835,0.5,Fair,D,SI1,64.6,59,1253,4.93,4.95,3.19
41836,0.62,Premium,J,VS2,61.2,59,1253,5.52,5.42,3.35
41837,0.44,Premium,F,VVS2,61.6,58,1253,4.89,4.85,3
41838,0.44,Ideal,F,VVS2,60.9,55,1253,4.96,4.92,3.01
41839,0.5,Premium,H,VS1,62.7,59,1253,5.03,4.98,3.14
41840,0.59,Very Good,H,SI2,61.2,60,1254,5.38,5.43,3.31
41841,0.51,Ideal,G,SI1,61.5,55.5,1254,5.13,5.19,3.17
41842,0.4,Good,D,VS1,56.3,59,1254,4.94,4.97,2.79
41843,0.35,Ideal,E,IF,61.4,56,1254,4.56,4.53,2.79
41844,0.35,Ideal,E,IF,62.2,56,1254,4.52,4.51,2.81
41845,0.45,Good,G,VVS1,64,57,1254,4.86,4.82,3.1
41846,0.41,Very Good,F,IF,63.3,56,1255,4.69,4.75,2.99
41847,0.54,Very Good,F,SI1,63,57,1255,5.18,5.23,3.28
41848,0.51,Good,D,SI1,64,58,1255,5.03,5.06,3.23
41849,0.58,Ideal,H,SI1,62.2,57,1255,5.34,5.37,3.33
41850,0.53,Ideal,H,SI1,61.9,56,1255,5.17,5.23,3.22
41851,0.53,Ideal,G,SI1,61.8,58,1255,5.16,5.19,3.2
41852,0.53,Ideal,G,SI1,62,60,1255,5.18,5.2,3.22
41853,0.44,Ideal,H,IF,62,57,1255,4.87,4.91,3.02
41854,0.39,Good,D,VVS2,63.6,60.2,1255,4.58,4.62,2.93
41855,0.61,Ideal,E,I1,63.4,57,1255,5.43,5.37,3.42
41856,0.61,Premium,G,SI1,60.8,60,1255,5.42,5.42,3.31
41857,0.7,Good,H,I1,57.4,63,1255,5.89,5.8,3.36
41858,0.55,Ideal,F,SI2,61.1,56,1256,5.29,5.32,3.24
41859,0.46,Very Good,E,VS1,62.9,52,1257,4.9,4.95,3.1
41860,0.59,Very Good,I,SI1,61.7,55.2,1257,5.39,5.41,3.33
41861,0.59,Very Good,J,VS2,60.8,56.6,1257,5.42,5.47,3.31
41862,0.33,Ideal,D,VVS1,60.5,56,1257,4.5,4.53,2.73
41863,0.64,Ideal,I,SI2,61.2,55,1257,5.54,5.6,3.41
41864,0.4,Ideal,G,IF,61.1,56,1257,4.76,4.79,2.92
41865,0.4,Ideal,G,IF,61.5,57,1257,4.72,4.76,2.91
41866,0.38,Premium,F,VVS1,61.6,58,1257,4.65,4.61,2.85
41867,0.38,Ideal,F,VVS1,61.9,54,1257,4.7,4.67,2.9
41868,0.38,Premium,D,VVS2,61.9,56,1257,4.65,4.63,2.87
41869,0.38,Ideal,D,VVS2,61.5,57,1257,4.67,4.63,2.86
41870,0.38,Ideal,F,VVS1,62.2,57,1257,4.68,4.64,2.9
41871,0.38,Premium,F,VVS1,61.6,58,1257,4.66,4.63,2.86
41872,0.38,Premium,F,VVS1,59.2,58,1257,4.8,4.76,2.83
41873,0.38,Ideal,D,VVS2,61.5,56,1257,4.66,4.64,2.86
41874,0.38,Premium,D,VVS2,60,62,1257,4.73,4.7,2.83
41875,0.5,Very Good,D,SI1,63.5,57,1257,5.09,5.05,3.22
41876,0.38,Ideal,D,VVS2,61.3,56,1257,4.73,4.63,2.87
41877,0.5,Fair,G,VS1,65.7,63,1257,4.97,4.87,3.23
41878,0.5,Fair,G,VS1,67.6,56,1257,5.02,4.89,3.35
41879,0.5,Good,D,SI1,63.9,56,1257,5.02,4.93,3.18
41880,0.57,Premium,F,SI1,61.1,60,1257,5.44,5.33,3.24
41881,0.46,Very Good,F,VS2,59.9,55,1258,5.06,5.08,3.04
41882,0.56,Good,D,SI2,63.2,54,1258,5.24,5.26,3.32
41883,0.57,Ideal,I,VS2,61.6,54,1258,5.35,5.4,3.31
41884,0.59,Ideal,G,SI2,60.6,56,1258,5.44,5.46,3.3
41885,0.54,Ideal,I,VS2,61.5,55,1259,5.25,5.29,3.24
41886,0.54,Ideal,I,VS2,61.1,55,1259,5.27,5.31,3.23
41887,0.5,Ideal,E,SI1,62.4,56,1259,5.03,5.07,3.15
41888,0.41,Ideal,G,IF,62.4,54,1259,4.77,4.82,2.99
41889,0.41,Ideal,G,IF,61.6,55,1259,4.78,4.83,2.96
41890,0.41,Ideal,G,IF,62.4,54,1259,4.76,4.79,2.98
41891,0.41,Ideal,G,IF,61.7,56,1259,4.78,4.81,2.96
41892,0.41,Ideal,G,IF,61.7,56,1259,4.79,4.81,2.96
41893,0.5,Good,G,VS2,59.3,65,1259,5.1,5.12,3.03
41894,0.5,Good,E,SI1,61.8,62,1259,5.05,5.08,3.13
41895,0.56,Very Good,E,SI2,63.5,57,1259,5.24,5.21,3.32
41896,0.51,Good,G,SI1,63.7,55,1259,5.1,5.07,3.24
41897,0.55,Very Good,F,SI1,62.9,58,1260,5.23,5.26,3.3
41898,0.44,Ideal,F,VVS1,61.5,57,1260,4.86,4.9,3
41899,0.54,Ideal,I,VS2,61.9,56,1260,5.2,5.26,3.24
41900,0.54,Ideal,F,SI1,61.5,55,1260,5.23,5.28,3.23
41901,0.55,Ideal,J,VS2,61.7,54,1260,5.34,5.29,3.28
41902,0.59,Very Good,J,VS2,62.1,57,1261,5.34,5.39,3.33
41903,0.52,Very Good,F,SI1,60,58,1261,5.21,5.26,3.14
41904,0.52,Very Good,F,SI1,61.3,56,1261,5.2,5.24,3.2
41905,0.51,Very Good,G,SI1,63.1,56,1261,5.08,5.16,3.23
41906,0.51,Very Good,G,SI1,61.9,57,1261,5.09,5.15,3.17
41907,0.51,Very Good,G,SI1,59.7,58,1261,5.2,5.26,3.12
41908,0.4,Very Good,F,IF,62.9,55,1261,4.68,4.7,2.95
41909,0.43,Ideal,F,VVS1,60.3,59,1261,4.89,4.93,2.96
41910,0.4,Ideal,F,IF,61.8,55,1261,4.74,4.8,2.95
41911,0.47,Ideal,E,VS2,61.7,56,1261,5.01,4.98,3.08
41912,0.49,Premium,F,VS2,59.2,57,1261,5.21,5.16,3.07
41913,0.42,Very Good,E,VVS2,59.4,60,1262,4.88,4.91,2.91
41914,0.6,Very Good,J,VS2,60,59.4,1262,5.47,5.51,3.29
41915,0.5,Very Good,H,VS2,62.8,58,1262,5.03,5.07,3.17
41916,0.58,Very Good,H,SI1,62.4,55,1262,5.32,5.36,3.33
41917,0.52,Very Good,I,VS1,61.5,56.3,1262,5.16,5.19,3.18
41918,0.57,Good,D,SI2,63.8,57,1262,5.24,5.26,3.35
41919,1.03,Fair,E,I1,78.2,54,1262,5.72,5.59,4.42
41920,0.48,Good,G,VS1,57.8,60.9,1262,5.12,5.19,2.97
41921,0.45,Good,F,VS1,60.1,61.8,1262,4.96,4.98,2.99
41922,0.53,Ideal,E,SI2,63,57,1262,5.16,5.13,3.24
41923,0.46,Very Good,D,VS2,63.2,56,1262,4.92,4.89,3.1
41924,0.5,Premium,E,SI2,60.1,60,1262,5.13,5.05,3.06
41925,0.4,Ideal,F,VVS1,62.5,57,1263,4.72,4.75,2.96
41926,0.4,Ideal,F,VVS1,61.7,56,1263,4.72,4.75,2.92
41927,0.4,Premium,F,VVS1,60.8,59,1263,4.74,4.76,2.89
41928,0.4,Premium,D,VVS2,60.4,59,1263,4.76,4.77,2.88
41929,0.4,Ideal,F,VVS1,61.3,56,1263,4.73,4.76,2.91
41930,0.4,Ideal,F,VVS1,61.3,55,1263,4.75,4.78,2.92
41931,0.45,Very Good,G,VVS1,60.1,58,1263,4.95,4.97,2.98
41932,0.4,Very Good,D,VVS2,62.2,54,1263,4.75,4.77,2.96
41933,0.4,Ideal,D,VVS2,61.9,56,1263,4.74,4.76,2.94
41934,0.4,Premium,F,VVS1,61.1,59,1263,4.75,4.78,2.91
41935,0.4,Premium,D,VVS2,60.7,60,1263,4.74,4.78,2.89
41936,0.4,Very Good,F,VVS1,61.9,57,1263,4.69,4.71,2.91
41937,0.4,Ideal,D,VVS2,62,56,1263,4.71,4.74,2.93
41938,0.4,Premium,D,VVS2,60.8,59,1263,4.76,4.81,2.91
41939,0.45,Premium,G,VVS1,60.8,58,1263,4.92,4.98,3.01
41940,0.4,Ideal,F,VVS1,60.7,56,1263,4.77,4.79,2.9
41941,0.29,Very Good,D,VS1,62.9,55,504,4.21,4.25,2.66
41942,0.28,Very Good,H,VVS1,59.9,62,504,4.23,4.28,2.55
41943,0.28,Premium,G,VVS2,60.2,60,504,4.24,4.26,2.56
41944,0.28,Very Good,H,VVS1,61.5,58,504,4.17,4.22,2.58
41945,0.35,Premium,H,SI1,62.4,58,504,4.47,4.54,2.81
41946,0.35,Very Good,H,SI1,61.3,55,504,4.55,4.58,2.8
41947,0.35,Good,H,SI1,63.2,57,504,4.48,4.51,2.84
41948,0.29,Ideal,D,VS1,61.7,57,504,4.23,4.26,2.62
41949,0.35,Good,H,SI1,63.3,54,504,4.51,4.53,2.86
41950,0.23,Very Good,F,VVS2,61.2,55,505,3.97,4.01,2.44
41951,0.23,Very Good,F,VVS2,60.4,61,505,3.93,3.95,2.38
41952,0.23,Very Good,F,VVS2,63.3,57,505,3.91,3.93,2.48
41953,0.23,Very Good,F,VVS2,62.9,57,505,3.9,3.95,2.47
41954,0.23,Very Good,E,VVS2,61.6,61,505,3.92,3.97,2.43
41955,0.23,Very Good,E,VVS2,60.6,60,505,3.93,3.99,2.4
41956,0.23,Very Good,E,VVS2,62.6,59,505,3.93,3.96,2.47
41957,0.23,Very Good,E,VVS2,61.2,60,505,3.97,4,2.44
41958,0.23,Very Good,E,VVS2,61.9,60,505,3.93,3.96,2.44
41959,0.23,Very Good,E,VVS2,60.8,61,505,3.91,3.94,2.39
41960,0.23,Very Good,E,VVS2,61.3,57,505,3.97,4.02,2.45
41961,0.23,Very Good,E,VVS2,64.1,58,505,3.85,3.89,2.48
41962,0.23,Very Good,E,VVS2,61.4,62,505,3.9,3.95,2.41
41963,0.23,Very Good,E,VVS2,61.6,57,505,3.95,3.97,2.44
41964,0.23,Very Good,E,VVS2,62.3,55,505,3.9,3.93,2.44
41965,0.23,Very Good,E,VVS2,62.7,55,505,3.9,3.95,2.46
41966,0.23,Very Good,E,VVS2,61.1,59,505,3.94,3.98,2.42
41967,0.23,Very Good,E,VVS2,61.1,58,505,3.93,3.99,2.42
41968,0.23,Very Good,E,VVS2,62.8,58,505,3.92,3.94,2.47
41969,0.23,Very Good,E,VVS2,61.2,60,505,3.92,3.96,2.41
41970,0.23,Very Good,E,VVS2,61.4,60,505,3.93,3.98,2.43
41971,0.4,Ideal,D,VVS2,61.3,56,1263,4.75,4.78,2.92
41972,0.4,Premium,F,VVS1,60.2,59,1263,4.74,4.76,2.86
41973,0.4,Ideal,D,VVS2,62.2,55,1263,4.72,4.74,2.94
41974,0.54,Good,D,SI1,63.7,57,1263,5.22,5.14,3.3
41975,0.53,Ideal,I,VS1,61.6,55,1263,5.21,5.25,3.22
41976,0.55,Premium,F,SI2,60.6,58,1263,5.31,5.28,3.21
41977,0.55,Good,H,SI1,63.6,55,1263,5.23,5.18,3.31
41978,0.55,Ideal,F,SI2,62.4,56,1263,5.26,5.22,3.27
41979,0.55,Ideal,F,SI2,62.3,57,1263,5.27,5.22,3.27
41980,0.55,Ideal,F,SI2,61.2,56,1263,5.29,5.23,3.22
41981,0.51,Ideal,D,SI2,61.9,56,1264,5.1,5.15,3.17
41982,0.51,Ideal,D,SI2,62.5,55,1264,5.12,5.15,3.21
41983,0.51,Very Good,D,SI2,62.8,57,1264,5.1,5.12,3.21
41984,0.51,Ideal,D,SI2,59.8,55,1264,5.17,5.23,3.11
41985,0.51,Ideal,D,SI2,61.1,56,1264,5.16,5.18,3.16
41986,0.51,Premium,D,SI2,62,58,1264,5.08,5.12,3.16
41987,0.43,Ideal,G,VVS1,60.5,57,1264,4.92,4.86,2.96
41988,0.43,Premium,G,VVS1,60.3,58,1264,4.91,4.87,2.95
41989,0.43,Premium,G,VVS1,60.9,58,1264,4.91,4.88,2.98
41990,0.43,Ideal,G,VVS1,61.4,55,1264,4.91,4.86,3
41991,0.43,Premium,G,VVS1,62.3,59,1264,4.83,4.77,2.99
41992,0.43,Premium,G,VVS1,62.2,58,1264,4.83,4.78,2.99
41993,0.43,Premium,G,VVS1,62,59,1264,4.82,4.8,2.98
41994,0.43,Ideal,G,VVS1,62,55,1264,4.85,4.82,3
41995,0.43,Premium,G,VVS1,61.3,57,1264,4.87,4.85,2.98
41996,0.43,Ideal,G,VVS1,61.5,56,1264,4.87,4.85,2.99
41997,0.43,Ideal,D,VS1,61.6,56,1264,4.86,4.85,2.99
41998,0.43,Ideal,D,VS1,61.9,55,1264,4.87,4.85,3.01
41999,0.43,Ideal,D,VS1,62.1,56,1264,4.87,4.85,3.02
42000,0.43,Ideal,D,VS1,62.1,55,1264,4.86,4.83,3.01
42001,0.59,Premium,H,SI1,62.4,58,1265,5.42,5.35,3.36
42002,0.51,Very Good,F,SI1,62,54,1265,5.15,5.18,3.2
42003,0.59,Very Good,F,SI2,63.7,57,1265,5.31,5.36,3.4
42004,0.58,Very Good,E,SI2,63.5,60,1265,5.24,5.28,3.34
42005,0.51,Very Good,E,SI2,58.3,63,1265,5.21,5.26,3.05
42006,0.59,Premium,H,SI1,62.9,60,1265,5.34,5.24,3.33
42007,0.59,Ideal,F,SI2,61.8,55,1265,5.41,5.44,3.35
42008,0.51,Ideal,E,SI2,62.7,53,1265,5.12,5.09,3.2
42009,0.51,Premium,E,SI2,61.7,58,1265,5.14,5.07,3.15
42010,0.59,Premium,H,SI1,61.9,59,1265,5.43,5.34,3.33
42011,0.51,Premium,E,SI2,61.8,58,1265,5.11,5.08,3.15
42012,0.58,Very Good,J,VS2,62.9,58,1266,5.3,5.32,3.34
42013,0.51,Good,E,SI1,57.4,62,1266,5.24,5.29,3.02
42014,0.35,Ideal,D,VVS1,62,54,1266,4.56,4.57,2.83
42015,0.54,Ideal,I,VS2,60.1,58,1266,5.28,5.34,3.19
42016,0.5,Ideal,I,VS1,61,57,1266,5.11,5.13,3.12
42017,0.54,Ideal,E,SI2,60.4,57,1266,5.27,5.3,3.19
42018,0.52,Ideal,G,SI1,61.7,56,1266,5.18,5.22,3.21
42019,0.53,Premium,F,SI1,62.2,58,1266,5.19,5.16,3.22
42020,0.57,Very Good,I,VS2,62.2,55,1267,5.33,5.34,3.32
42021,0.46,Very Good,E,VS2,59.8,59.6,1267,5.07,5.14,3.05
42022,0.52,Very Good,F,SI1,62.6,58,1267,5.11,5.14,3.21
42023,0.52,Very Good,F,SI1,63.7,58,1267,5.11,5.13,3.26
42024,0.52,Very Good,G,SI1,59.4,60,1267,5.23,5.28,3.12
42025,0.52,Very Good,G,SI1,60,57,1267,5.25,5.29,3.16
42026,0.53,Very Good,G,SI1,62.5,55,1267,5.12,5.24,3.24
42027,0.38,Ideal,E,VVS1,61.9,56,1267,4.64,4.67,2.88
42028,0.38,Ideal,E,VVS1,62.4,56,1267,4.64,4.67,2.9
42029,0.38,Ideal,E,VVS1,62.6,56,1267,4.6,4.64,2.89
42030,0.38,Premium,E,VVS1,61.9,58,1267,4.62,4.66,2.87
42031,0.46,Good,E,VS2,60.9,62,1267,4.93,4.96,3.01
42032,0.53,Good,F,SI1,63.8,56,1268,5.13,5.16,3.28
42033,0.53,Ideal,F,SI1,62.4,57,1268,5.18,5.21,3.24
42034,0.53,Good,G,SI1,63.8,56,1268,5.14,5.18,3.29
42035,0.53,Good,F,SI1,63.8,58,1268,5.12,5.17,3.28
42036,0.53,Premium,G,SI1,61.3,58,1268,5.16,5.21,3.18
42037,0.53,Very Good,F,SI1,62.9,57,1268,5.15,5.18,3.25
42038,0.51,Ideal,I,VS2,60.5,58,1268,5.15,5.2,3.13
42039,0.54,Ideal,H,SI1,61.1,56,1268,5.25,5.27,3.21
42040,0.53,Ideal,H,SI1,61,56,1268,5.23,5.26,3.2
42041,0.53,Ideal,H,SI1,60.8,56,1268,5.27,5.29,3.21
42042,0.53,Ideal,H,SI1,61.3,55,1268,5.23,5.27,3.22
42043,0.48,Good,F,VS1,61.5,60.7,1268,4.99,5.05,3.09
42044,0.51,Good,D,SI2,63.8,56,1268,5.09,5.07,3.24
42045,0.51,Good,D,SI2,63.9,55,1268,5.1,5.04,3.24
42046,0.51,Ideal,E,SI2,58.3,62,1268,5.2,5.19,3.04
42047,0.51,Very Good,H,VS2,63.5,60,1268,5.04,5.01,3.19
42048,0.55,Premium,E,SI2,59.7,58,1269,5.33,5.35,3.19
42049,0.41,Ideal,H,VS1,61.1,56,1269,4.83,4.86,2.96
42050,0.41,Ideal,G,IF,61.5,57,1269,4.78,4.82,2.95
42051,0.42,Good,E,VVS2,64.1,57,1269,4.7,4.73,3.02
42052,0.55,Premium,H,VS2,59.9,61,1270,5.31,5.28,3.17
42053,0.57,Very Good,J,VS1,62.9,57,1270,5.25,5.28,3.31
42054,0.55,Very Good,H,SI1,59.4,58,1270,5.36,5.38,3.19
42055,0.38,Ideal,D,VVS1,60.7,57,1270,4.69,4.74,2.86
42056,0.47,Ideal,D,VS2,60.3,57,1270,5.02,5.07,3.04
42057,0.61,Ideal,F,SI2,61,56,1270,5.48,5.53,3.36
42058,0.56,Ideal,H,SI1,62.3,53,1270,5.28,5.31,3.3
42059,0.55,Ideal,H,SI1,62.4,57,1270,5.23,5.28,3.28
42060,0.56,Ideal,H,SI1,61.9,54,1270,5.3,5.33,3.29
42061,0.48,Premium,H,VS1,60.7,61,1270,5.04,5.01,3.05
42062,0.51,Very Good,F,SI1,63.7,55,1271,5.06,5.11,3.24
42063,0.55,Very Good,F,SI1,63.6,57,1271,5.17,5.21,3.3
42064,0.62,Ideal,I,SI1,61.9,54,1271,5.48,5.5,3.4
42065,0.39,Very Good,G,IF,63.5,56,1271,4.67,4.65,2.96
42066,0.39,Premium,G,IF,59.8,55,1271,4.84,4.77,2.87
42067,0.62,Premium,E,SI2,60.7,58,1271,5.53,5.51,3.35
42068,0.5,Fair,G,VS1,64.9,57,1271,4.98,4.94,3.22
42069,0.5,Ideal,D,SI1,62.7,57,1272,5.06,5.08,3.18
42070,0.5,Premium,D,SI1,62.2,58,1272,5.08,5.12,3.17
42071,0.5,Very Good,F,VS2,63,57,1272,5.02,5.1,3.19
42072,0.55,Good,D,SI2,63.2,56,1272,5.21,5.24,3.3
42073,0.55,Good,D,SI2,63.3,56,1272,5.21,5.24,3.31
42074,0.55,Ideal,D,SI2,61.3,57,1272,5.23,5.28,3.22
42075,0.6,Premium,F,SI2,59.5,61,1272,5.48,5.45,3.26
42076,0.34,Ideal,D,VVS1,61.2,57,1272,4.51,4.54,2.77
42077,0.34,Ideal,D,VVS1,61.8,54,1272,4.49,4.54,2.79
42078,0.46,Very Good,F,VS2,59.6,58.2,1273,4.99,5.06,3
42079,0.52,Very Good,F,SI2,57.9,61,1273,5.28,5.33,3.07
42080,0.57,Very Good,G,SI1,60.4,58,1273,5.37,5.42,3.26
42081,0.53,Ideal,G,SI1,63,54,1273,5.18,5.14,3.25
42082,0.53,Premium,G,SI1,61,59,1273,5.25,5.21,3.19
42083,0.53,Premium,G,SI1,61.3,58,1273,5.22,5.19,3.19
42084,0.55,Ideal,E,SI2,61.8,55,1273,5.26,5.29,3.26
42085,0.55,Premium,E,SI2,61.9,58,1273,5.24,5.2,3.23
42086,0.42,Ideal,H,IF,61.7,55,1273,4.84,4.82,2.98
42087,0.42,Ideal,H,IF,61.9,56,1273,4.81,4.79,2.97
42088,0.42,Ideal,E,VVS2,62.3,55,1273,4.81,4.76,2.98
42089,0.42,Ideal,E,VVS2,61.8,56,1273,4.8,4.78,2.96
42090,0.42,Ideal,E,VVS2,61.3,56,1273,4.85,4.81,2.96
42091,0.55,Ideal,E,SI2,62,56,1273,5.27,5.22,3.25
42092,0.7,Fair,E,I1,66.1,58,1273,5.61,5.51,3.67
42093,0.64,Premium,H,SI1,60,59,1274,5.63,5.57,3.36
42094,0.45,Very Good,H,VVS1,62.3,57,1274,4.9,4.93,3.06
42095,0.51,Ideal,I,VVS2,61.6,54,1274,5.15,5.18,3.18
42096,0.44,Premium,E,VVS2,60,59,1274,4.95,4.99,2.98
42097,0.44,Ideal,E,VVS2,61.9,56,1274,4.88,4.91,3.03
42098,0.44,Ideal,E,VVS2,61.8,56,1274,4.88,4.93,3.03
42099,0.44,Very Good,E,VVS2,60.7,57,1274,4.9,4.92,2.98
42100,0.44,Ideal,E,VVS2,60.9,57,1274,4.9,4.95,3
42101,0.51,Premium,F,SI1,61.3,57,1274,5.19,5.08,3.15
42102,0.51,Ideal,F,SI1,62.8,57,1274,5.09,5.07,3.19
42103,0.51,Good,F,SI1,64.1,58,1274,5.03,5.02,3.22
42104,0.51,Good,F,SI1,64,57,1274,5.06,5.01,3.22
42105,0.85,Fair,H,I1,71.2,54,1274,5.77,5.65,4.07
42106,0.52,Very Good,E,SI1,58.8,59,1276,5.27,5.34,3.12
42107,0.41,Ideal,G,IF,62.1,57,1276,4.76,4.77,2.96
42108,0.58,Ideal,G,SI2,61.5,55,1276,5.38,5.42,3.32
42109,0.65,Ideal,J,SI1,61.4,55,1276,5.58,5.62,3.44
42110,0.34,Ideal,F,IF,61.7,55,1276,4.49,4.52,2.78
42111,0.34,Ideal,F,IF,61.9,55,1276,4.49,4.52,2.79
42112,0.34,Ideal,F,IF,61.7,55,1276,4.49,4.52,2.78
42113,0.34,Ideal,F,IF,61.4,57,1276,4.49,4.5,2.76
42114,0.51,Ideal,I,VS2,62.1,55,1277,5.1,5.13,3.17
42115,0.54,Very Good,E,SI2,62.4,57.7,1278,5.19,5.2,3.25
42116,0.4,Ideal,E,VVS1,60.8,57,1278,4.79,4.82,2.92
42117,0.52,Very Good,E,SI1,63.3,57,1279,5.11,5.13,3.24
42118,0.5,Good,E,SI1,63.5,61,1279,4.98,5.03,3.18
42119,0.5,Very Good,E,SI1,63,61,1279,5.03,5.07,3.18
42120,0.5,Fair,F,VS2,55.8,60,1279,5.31,5.27,2.95
42121,0.5,Good,F,VS2,57.8,63,1279,5.2,5.15,2.99
42122,0.4,Ideal,D,VVS1,62.8,57,1279,4.65,4.68,2.93
42123,0.58,Ideal,I,VS2,62,54,1279,5.35,5.39,3.33
42124,0.5,Ideal,H,VS2,62.3,54,1279,5.11,5.13,3.19
42125,0.56,Ideal,F,SI2,61.4,57,1279,5.3,5.33,3.26
42126,0.5,Premium,D,SI2,62.2,58,1279,5.14,5.08,3.18
42127,0.41,Ideal,E,VVS1,61.4,57,1279,4.8,4.77,2.94
42128,0.48,Ideal,F,VS2,62.4,54,1279,5.03,5.03,3.15
42129,0.48,Premium,F,VS2,61.3,60,1279,5.01,4.97,3.06
42130,0.58,Ideal,F,SI2,61.8,56,1279,5.42,5.39,3.34
42131,0.53,Ideal,I,VS2,60.3,60,1279,5.25,5.22,3.16
42132,0.53,Ideal,F,SI2,63,54,1279,5.24,5.19,3.29
42133,0.5,Premium,D,SI1,62.5,58,1279,5.06,4.98,3.14
42134,0.5,Premium,D,SI1,61.3,60,1279,5.15,5.1,3.14
42135,0.5,Premium,D,SI2,62.1,57,1279,5.12,5.09,3.17
42136,0.57,Good,F,SI2,61.9,57.7,1280,5.32,5.34,3.3
42137,0.43,Ideal,G,IF,61.6,57,1280,4.81,4.84,2.97
42138,0.56,Ideal,J,VS2,61.9,57,1280,5.29,5.31,3.28
42139,0.5,Good,I,VVS2,64.8,56,1280,4.92,4.99,3.21
42140,0.52,Premium,F,SI1,61.5,60,1280,5.16,5.15,3.17
42141,0.55,Premium,G,SI2,61.8,56,1280,5.28,5.23,3.25
42142,0.5,Fair,G,VS1,67,61,1280,4.97,4.91,3.31
42143,0.52,Premium,G,SI1,60.7,59,1280,5.22,5.19,3.16
42144,0.5,Very Good,E,SI1,60.7,59,1281,5.09,5.13,3.1
42145,0.55,Ideal,I,VS2,61.6,55,1281,5.27,5.29,3.25
42146,0.51,Ideal,G,SI1,61.6,56,1281,5.19,5.14,3.18
42147,0.51,Premium,G,SI1,60.9,58,1281,5.21,5.14,3.15
42148,0.52,Very Good,I,VS1,61.4,57,1282,5.17,5.19,3.18
42149,0.5,Premium,F,SI1,59.6,60,1282,5.12,5.15,3.06
42150,0.5,Ideal,F,SI1,62.7,57,1282,5.06,5.09,3.18
42151,0.5,Ideal,F,SI1,59.9,56,1282,5.09,5.36,3.13
42152,0.5,Ideal,I,VS1,62.2,55,1282,5.07,5.11,3.16
42153,0.53,Good,E,SI1,62.6,64,1282,5.13,5.22,3.24
42154,0.53,Good,H,VS1,57.6,64,1282,5.41,5.36,3.1
42155,0.45,Premium,E,VS1,60.8,60,1282,4.94,4.9,2.99
42156,0.59,Very Good,H,SI1,62.8,56,1283,5.35,5.38,3.37
42157,0.53,Very Good,F,SI1,59.2,59,1284,5.31,5.34,3.15
42158,0.51,Very Good,E,SI1,61.4,58,1284,5.09,5.14,3.14
42159,0.51,Very Good,E,SI1,59.4,57,1284,5.2,5.24,3.1
42160,0.51,Very Good,E,SI1,62.9,55,1284,5.06,5.12,3.2
42161,0.38,Very Good,F,IF,60.2,58,1284,4.73,4.7,2.84
42162,0.51,Ideal,G,SI1,63.2,58,1284,5.05,5.08,3.2
42163,0.53,Ideal,G,SI1,61,56,1284,5.23,5.26,3.2
42164,0.53,Ideal,F,SI1,61.6,54,1284,5.23,5.25,3.23
42165,0.51,Ideal,E,SI1,61.2,57,1284,5.14,5.16,3.15
42166,0.52,Premium,D,SI1,62,60,1284,5.18,5.11,3.19
42167,0.5,Ideal,F,SI1,59.9,57,1286,5.19,5.16,3.1
42168,0.41,Premium,D,VS1,59.3,58,1286,4.87,4.85,2.88
42169,0.59,Very Good,E,SI2,63.8,57,1286,5.31,5.34,3.4
42170,0.43,Very Good,G,IF,62.7,58,1286,4.8,4.84,3.02
42171,0.53,Premium,I,VS1,62.3,58,1286,5.18,5.26,3.25
42172,0.53,Very Good,I,VS1,61.6,56.7,1286,5.18,5.21,3.2
42173,0.5,Ideal,F,SI1,62.7,56,1286,5.12,5.05,3.19
42174,0.56,Premium,F,SI2,60.4,60,1286,5.35,5.32,3.22
42175,0.51,Ideal,F,SI2,61.4,56,1286,5.14,5.18,3.17
42176,0.59,Ideal,E,SI2,62.2,55,1286,5.38,5.4,3.35
42177,0.5,Ideal,F,SI1,61,56,1286,5.15,5.17,3.15
42178,0.43,Ideal,G,IF,61.7,57,1286,4.83,4.86,2.99
42179,0.5,Good,G,SI1,63.9,57,1286,5.06,5.02,3.22
42180,0.5,Premium,G,SI1,62.2,60,1286,5.07,5.03,3.14
42181,0.5,Premium,G,SI1,62.9,59,1286,5.09,5.06,3.19
42182,0.5,Premium,G,SI1,62.6,56,1286,5.1,5.06,3.18
42183,0.56,Very Good,H,SI1,63.2,57,1286,5.27,5.23,3.32
42184,0.56,Premium,H,SI1,61.3,60,1286,5.28,5.23,3.22
42185,0.5,Good,G,SI1,63.6,55,1286,5.06,5.03,3.21
42186,0.5,Ideal,G,SI1,62.1,56,1286,5.09,5.05,3.15
42187,0.5,Very Good,G,SI1,60,63,1286,5.1,5.06,3.05
